entity_id,farm_name,normalized_name,entity_type,identity_decision,state,county_equivalent,city,postal_code,address_internal,public_location_classification,latitude,longitude,products,business_types,phone_internal,email_internal,contact_visibility,website_url,facebook_url,instagram_url,tiktok_url,on_farm_sales,farmers_market_sales,online_sales,local_delivery,u_pick,wholesale,farm_to_school,source_observation_count,source_observation_ids,source_names,source_urls,evidence_grades,last_retrieved,canonical_record_ids,canonical_match_status,promotion_status,promotion_blockers,notes
TN-9DE1BAFAA4,Broken Shovels Farm,broken shovels farm,farm,unique_source_name_reviewed,TN,Knox,Knoxville,37920,,public_business_address_reviewed_for_future_reduced_precision,,,Farm Animals for petting; Farm Tours; School Tours; Blackberries; Beans; Herbs; Mustard Greens; Onions; Peas; Squash Winter; Other; Vegetable Others; Garlic; ginger; tumeric; sunchokes; luffa; Eggs; Dried Herb and Flower Arrangements,Pick Tennessee Products member,865-333-8973,brokenshovelsfarmllc@gmail.com,internal_until_public_use_review,http://brokenshovelsfarm.com/,https://m.facebook.com/brokenshovelsfarm/,https://www.instagram.com/brokenshovelsfarm,,True,True,False,False,False,False,False,1,tnobs_4aa7eb85c6d5525e4196,Tennessee Department of Agriculture — Pick Tennessee Products directory,https://www.picktnproducts.org/picktn-producers/picktn-listing.27833.html,B,2026-07-16,,new_state_candidate,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.
TN-A34A00EA11,Bull's BBQ - Food Truck,bulls bbq food truck,producer_requires_type_review,unique_source_name_reviewed,TN,Knox,Knoxville,,,public_business_address_reviewed_for_future_reduced_precision,,,,Pick Tennessee Products member,865-919-2278,bullsbbqtn@gmail.com,internal_until_public_use_review,,https://www.facebook.com/bullsbbqtn,,,False,False,False,False,False,False,False,1,tnobs_0292cecac39a528653a9,Tennessee Department of Agriculture — Pick Tennessee Products directory,https://www.picktnproducts.org/picktn-producers/picktn-listing.10016.html,B,2026-07-16,,new_state_candidate,research_or_qa_queue,products or farm activity missing; directory candidate needs independent farm-operation evidence,Fields selected by evidence grade; every source observation remains separately auditable.
TN-14B9B95514,Bush Brothers & Company,bush brothers and,producer_requires_type_review,unique_source_name_reviewed,TN,Knox,Knoxville,37950,,public_business_address_reviewed_for_future_reduced_precision,,,Gluten Free,Pick Tennessee Products member,865-588-7685,sschroeder@bushbros.com,internal_until_public_use_review,http://www.bushbeans.com,https://www.facebook.com/bushbeans,https://www.instagram.com/bushsbeans/,,False,False,False,False,False,False,False,1,tnobs_aa21c8508c28a63ed4ba,Tennessee Department of Agriculture — Pick Tennessee Products directory,https://www.picktnproducts.org/picktn-producers/picktn-listing.567.html,B,2026-07-16,,new_state_candidate,research_or_qa_queue,directory candidate needs independent farm-operation evidence,Fields selected by evidence grade; every source observation remains separately auditable.
TN-E60B0FD6AB,Buttermilk Sky Pie Shop,buttermilk sky pie shop,producer_requires_type_review,unique_source_name_reviewed,TN,Knox,Knoxville,37919,5400 Kingston Pike,public_business_address_reviewed_for_future_reduced_precision,,,Cookies; Pies,Pick Tennessee Products member,865-330-3694,Meredith@buttermilkskypie.com,internal_until_public_use_review,http://www.buttermilkskypie.com,https://www.facebook.com/ButtermilkSkyPieShop,,,False,False,False,False,False,False,False,1,tnobs_503e73770fec13b8b507,Tennessee Department of Agriculture — Pick Tennessee Products directory,https://www.picktnproducts.org/picktn-producers/picktn-listing.3765.html,B,2026-07-16,,new_state_candidate,research_or_qa_queue,directory candidate needs independent farm-operation evidence,Fields selected by evidence grade; every source observation remains separately auditable.
TN-04BDB8F51B,Cardinals Ridge,cardinals ridge,producer_requires_type_review,unique_source_name_reviewed,TN,Knox,Powell,37849,8635 Everly Way,public_business_address_reviewed_for_future_reduced_precision,,,Cut Flowers; Eggs,Pick Tennessee Products member,865-567-0584,Cardinalsridgefarm@gmail.com,internal_until_public_use_review,,,,,False,True,False,False,False,False,False,1,tnobs_4b91e02e3278dbb07f31,Tennessee Department of Agriculture — Pick Tennessee Products directory,https://www.picktnproducts.org/picktn-producers/picktn-listing.26336.html,B,2026-07-16,,new_state_candidate,research_or_qa_queue,directory candidate needs independent farm-operation evidence,Fields selected by evidence grade; every source observation remains separately auditable.
TN-83557DD20A,Care of the Earth Community Farm,care of the earth community farm,farm,unique_source_name_reviewed,TN,Knox,Corryton,37721,4314 Varnard Lane,public_business_address_reviewed_for_future_reduced_precision,,,Beans; Beets; Carrots; Herbs; Kale; Lettuce; Onions; Peppers; Potatoes; Squash Summer; Tomatoes,Pick Tennessee Products member,865-978-0561,careoftheearthcommunityfarm@gmail.com,internal_until_public_use_review,http://www.careoftheearthcommunityfarm.com,,,,False,False,False,False,False,False,False,1,tnobs_9ce44a2d800c8c5dcae9,Tennessee Department of Agriculture — Pick Tennessee Products directory,https://www.picktnproducts.org/picktn-producers/picktn-listing.2532.html,B,2026-07-16,,new_state_candidate,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.
TN-45F946FB62,Chandler's Seasonings,chandlers seasonings,producer_requires_type_review,unique_source_name_reviewed,TN,Knox,Knoxvillie,37914,3101 Magnolia Avenue,public_business_address_reviewed_for_future_reduced_precision,,,Sauces and Dressings; Soups and Soup Mixes,Pick Tennessee Products member,865-595-0212,jbraxton@chandlersseasonings.com,internal_until_public_use_review,http://www.chandlersseasonings.com,,,,False,False,False,False,False,True,False,1,tnobs_f73dc90f32df237ac0ae,Tennessee Department of Agriculture — Pick Tennessee Products directory,https://www.picktnproducts.org/picktn-producers/picktn-listing.3030.html,B,2026-07-16,,new_state_candidate,research_or_qa_queue,directory candidate needs independent farm-operation evidence,Fields selected by evidence grade; every source observation remains separately auditable.
TN-AE63E226AD,Circle Farmers Market,circle farmers market,producer_requires_type_review,unique_source_name_reviewed,TN,Knox,Knoxville,37924,8529 Rutledge Pike,public_business_address_reviewed_for_future_reduced_precision,,,,Pick Tennessee Products member,865-765-3458,circlefarmersmarket@gmail.com,internal_until_public_use_review,http://www.circleassembly.org/,https://www.facebook.com/groups/1108870239931474/,,,False,False,False,False,False,False,False,1,tnobs_09c31e09d05435fd5e30,Tennessee Department of Agriculture — Pick Tennessee Products directory,https://www.picktnproducts.org/picktn-producers/picktn-listing.25012.html,B,2026-07-16,,new_state_candidate,research_or_qa_queue,products or farm activity missing; directory candidate needs independent farm-operation evidence,Fields selected by evidence grade; every source observation remains separately auditable.
TN-5381DB945A,Cooks on the Curb,cooks on the curb,producer_requires_type_review,unique_source_name_reviewed,TN,Knox,Knoxville,37934,,public_business_address_reviewed_for_future_reduced_precision,,,Salads; Sandwiches,Pick Tennessee Products member,865-712-6080,cooksonthecurb@gmail.com,internal_until_public_use_review,https://cooksonthecurb.com,https://www.facebook.com/cooksonthecurb,https://www.instagram.com/cooksonthecurb,,False,True,False,False,False,False,False,1,tnobs_5a2d62ca010e22b190ae,Tennessee Department of Agriculture — Pick Tennessee Products directory,https://www.picktnproducts.org/picktn-producers/picktn-listing.17997.html,B,2026-07-16,,new_state_candidate,research_or_qa_queue,directory candidate needs independent farm-operation evidence,Fields selected by evidence grade; every source observation remains separately auditable.
TN-6CBE7165BC,Crafty Bastard Brewery,crafty bastard brewery,producer_requires_type_review,unique_source_name_reviewed,TN,Knox,Knoxville,37917,6 Emory Place,public_business_address_reviewed_for_future_reduced_precision,,,,Pick Tennessee Products member,865-333-4760,aaron.mcclain85@gmail.com,internal_until_public_use_review,https://craftybastardbrewery.com/,https://www.facebook.com/craftybastardbrewery,https://www.instagram.com/craftybastardbrewery/,,False,False,False,False,False,False,False,1,tnobs_d31442c406109dcc51da,Tennessee Department of Agriculture — Pick Tennessee Products directory,https://www.picktnproducts.org/picktn-producers/picktn-listing.19392.html,B,2026-07-16,,new_state_candidate,research_or_qa_queue,products or farm activity missing; directory candidate needs independent farm-operation evidence,Fields selected by evidence grade; every source observation remains separately auditable.
TN-C6E82E5C95,Crooked Road Farm,crooked road farm,farm,unique_source_name_reviewed,TN,Knox,Knoxville,37920,7543 Widow French Lane,public_business_address_reviewed_for_future_reduced_precision,,,Arugula; Beans; Beets; Broccoli; Carrots; Collards; Cucumbers; Herbs; Kale; Lettuce; Mustard Greens; Okra; Onions; Peas; Peppers; Potatoes; Pumpkins; Radishes; Squash Summer; Squash Winter; Sweet Potatoes; Tomatillos; Tomatoes; Turnips; Custom Pork; Eggs,Pick Tennessee Products member,865-577-2938,crookedroadfarm@gmail.com,internal_until_public_use_review,http://www.crookedroadfarm.com,https://www.facebook.com/crookedroadfarm,,,True,False,False,False,False,True,False,1,tnobs_ee5f46a9183414f33f5c,Tennessee Department of Agriculture — Pick Tennessee Products directory,https://www.picktnproducts.org/picktn-producers/picktn-listing.3565.html,B,2026-07-16,,new_state_candidate,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.
TN-05345827A8,"Cruze Farm Dairy, Inc.",cruze farm dairy,farm,unique_source_name_reviewed,TN,Knox,Knoxville,37914,3200 Frazier Road,public_business_address_reviewed_for_future_reduced_precision,,,Ice Cream; Milk,Pick Tennessee Products member,865-363-0631,CruzeFarm@gmail.com,internal_until_public_use_review,http://www.cruzefarm.com,,,,False,True,False,False,False,False,False,1,tnobs_59503ef6f409c2bbd196,Tennessee Department of Agriculture — Pick Tennessee Products directory,https://www.picktnproducts.org/picktn-producers/picktn-listing.426.html,B,2026-07-16,,new_state_candidate,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.
TN-E7ABB95B26,Custom Foods of America,custom foods of america,producer_requires_type_review,unique_source_name_reviewed,TN,Knox,Knoxville,37921,3600 Pleasant Ridge Road,public_business_address_reviewed_for_future_reduced_precision,,,Sauces and Dressings; Entrees; Vegetables; Pasta; Soups and Soup Mixes,Pick Tennessee Products member,865-525-0401,,internal_until_public_use_review,http://customfoods.net/,,,,False,False,False,False,False,False,False,1,tnobs_eb2eaabe45eac3d43466,Tennessee Department of Agriculture — Pick Tennessee Products directory,https://www.picktnproducts.org/picktn-producers/picktn-listing.1303.html,B,2026-07-16,,new_state_candidate,research_or_qa_queue,directory candidate needs independent farm-operation evidence,Fields selected by evidence grade; every source observation remains separately auditable.
TN-D6804AC6AE,Dale's Fried Pies - Food Truck,dales fried pies food truck,producer_requires_type_review,unique_source_name_reviewed,TN,Knox,Knoxville,37917,921 North Central Street,public_business_address_reviewed_for_future_reduced_precision,,,,Pick Tennessee Products member,865-236-1590,dalesfriedpies@gmail.com,internal_until_public_use_review,http://www.dalesfriedpies.com,,,,False,False,False,False,False,False,False,1,tnobs_9566831775e46fb4f10c,Tennessee Department of Agriculture — Pick Tennessee Products directory,https://www.picktnproducts.org/picktn-producers/picktn-listing.11132.html,B,2026-07-16,,new_state_candidate,research_or_qa_queue,products or farm activity missing; directory candidate needs independent farm-operation evidence,Fields selected by evidence grade; every source observation remains separately auditable.
TN-825EC8F647,Dixie Lee Farmers Market,dixie lee farmers market,producer_requires_type_review,unique_source_name_reviewed,TN,Knox,Knoxville,37934,12740 Kingston Pike,public_business_address_reviewed_for_future_reduced_precision,,,,Pick Tennessee Products member,865-742-6937,jeff@dixieleefarmersmarket.com,internal_until_public_use_review,http://www.dixieleefarmersmarket.com,https://www.facebook.com/dixieleefarmersmarket,,,False,False,False,False,False,False,False,1,tnobs_cd56dff81b229649c0c5,Tennessee Department of Agriculture — Pick Tennessee Products directory,https://www.picktnproducts.org/picktn-producers/picktn-listing.885.html,B,2026-07-16,,new_state_candidate,research_or_qa_queue,products or farm activity missing; directory candidate needs independent farm-operation evidence,Fields selected by evidence grade; every source observation remains separately auditable.
TN-C77F2B2788,Dogwood Arts Festival,dogwood arts festival,producer_requires_type_review,unique_source_name_reviewed,TN,Knox,Knoxville,37902,525 Henley St,public_business_address_reviewed_for_future_reduced_precision,,,Agriculture Festivals; Attractions,Pick Tennessee Products member,865-637-4561,info@dogwoodarts.com,internal_until_public_use_review,http://www.dogwoodarts.com,,,,False,False,False,False,False,False,False,1,tnobs_55364ce85790476fd465,Tennessee Department of Agriculture — Pick Tennessee Products directory,https://www.picktnproducts.org/picktn-producers/picktn-listing.1113.html,B,2026-07-16,,new_state_candidate,research_or_qa_queue,directory candidate needs independent farm-operation evidence,Fields selected by evidence grade; every source observation remains separately auditable.
TN-7F23FB9834,Dogwood Honey Company,dogwood honey,producer_requires_type_review,unique_source_name_reviewed,TN,Knox,Knoxville,37931,3630 Copper Ridge Road,public_business_address_reviewed_for_future_reduced_precision,,,Cut Flowers; Blackberries; Beans; Corn; Cucumbers; Herbs; Peppers; Tomatoes; Eggs; Beeswax; Wool Fiber Yarn; Soap and Oils; Goats Milk; TN Farm Honey; Honey,Pick Tennessee Products member,865-771-7640,dogwoodhoneyco@gmail.com,internal_until_public_use_review,http://www.dogwoodhoneyco.com,https://www.facebook.com/dogwoodhoneyco,,,True,False,False,False,False,False,False,1,tnobs_d957f4654573f8343fb8,Tennessee Department of Agriculture — Pick Tennessee Products directory,https://www.picktnproducts.org/picktn-producers/picktn-listing.26208.html,B,2026-07-16,,new_state_candidate,research_or_qa_queue,directory candidate needs independent farm-operation evidence,Fields selected by evidence grade; every source observation remains separately auditable.
TN-86D8A53C27,East Tennessee AgResearch and Education Center,east tennessee agresearch and education center,producer_requires_type_review,unique_source_name_reviewed,TN,Knox,Knoxville,37920,3209 Alcoa Highway,public_business_address_reviewed_for_future_reduced_precision,,,Retail Beef,Pick Tennessee Products member,865-974-7201,rbsimpson@utk.edu,internal_until_public_use_review,http://www.east.tennessee.edu,https://www.facebook.com/East-Tennessee-Research-and-Education-Center-ETREC,,,True,True,False,False,False,False,False,1,tnobs_6b52645d5270e2bf769c,Tennessee Department of Agriculture — Pick Tennessee Products directory,https://www.picktnproducts.org/picktn-producers/picktn-listing.3015.html,B,2026-07-16,,new_state_candidate,research_or_qa_queue,directory candidate needs independent farm-operation evidence,Fields selected by evidence grade; every source observation remains separately auditable.
